model_norm,week,weekly_avg_price,count,price_despiked,ma_price
Z5,2020-08-25,45200.0,1,45200.0,45200.0
Z5,2020-11-03,39500.0,2,39500.0,44440.0
Z5,2020-11-10,38000.0,1,38000.0,43581.333333333336
Z5,2021-02-09,30000.0,2,30000.0,41770.48888888889
Z5,2021-03-02,39000.0,2,39000.0,41401.09037037037
Z5,2021-03-09,30000.0,1,30000.0,39880.94498765432
Z5,2021-04-06,35000.0,1,35000.0,39230.152322633745
Z5,2021-06-15,35000.0,1,35000.0,38666.132012949245
Z5,2021-07-27,35000.0,1,35000.0,38177.31441122268
Z5,2021-08-03,30000.0,1,30000.0,37087.005823059655
Z5,2021-09-07,24000.0,1,24000.0,35342.071713318364
Z5,2021-09-21,32000.0,1,32000.0,34896.46215154258
Z5,2021-09-28,22000.0,1,22000.0,33176.93386467024
Z5,2021-10-12,32000.0,1,32000.0,33020.009349380874
Z5,2021-10-19,22000.0,1,22000.0,31550.674769463425
Z5,2021-11-02,28000.0,2,28000.0,31077.2514668683
Z5,2021-11-16,25333.333333333332,3,25333.333333333332,30311.395715730305
Z5,2021-11-23,22375.0,4,22375.0,29253.209620299596
Z5,2021-12-07,33000.0,1,33000.0,29752.781670926317
Z5,2021-12-21,25000.0,1,25000.0,29119.07744813614
Z5,2022-01-04,22000.0,1,22000.0,28169.867121717987
Z5,2022-01-11,23000.0,1,23000.0,27480.551505488926
Z5,2022-02-01,26750.0,2,26750.0,27383.144638090405
Z5,2022-03-01,26000.0,1,26000.0,27198.725353011687
Z5,2022-03-15,23000.0,2,23000.0,26638.895305943464
Z5,2022-03-22,25000.0,1,25000.0,26420.375931817667
Z5,2022-04-05,26500.0,2,26500.0,26430.99247424198
Z5,2022-04-12,25500.0,1,25500.0,26306.86014434305
Z5,2022-04-19,27000.0,1,27000.0,26399.278791763976
Z5,2022-05-03,24000.0,1,24000.0,26079.374952862112
Z5,2022-05-17,23000.0,1,23000.0,25668.791625813832
Z5,2022-07-12,20000.0,1,20000.0,24912.95274237199
Z5,2022-07-26,21666.666666666668,3,21666.666666666668,24480.114598944616
Z5,2022-08-02,22500.0,2,22500.0,24216.099319085333
Z5,2022-08-16,26000.0,2,26000.0,24453.95274320729
Z5,2022-08-23,26000.0,1,26000.0,24660.09237744632
Z5,2022-08-30,25000.0,1,25000.0,24705.41339378681
Z5,2022-09-13,26500.0,1,26500.0,24944.691607948567
Z5,2022-09-20,20000.0,1,20000.0,24285.399393555428
Z5,2022-10-04,23500.0,1,23500.0,24180.679474414705
Z5,2022-10-11,26500.0,1,26500.0,24489.92221115941
Z5,2022-10-25,25000.0,1,25000.0,24557.932583004822
Z5,2022-11-08,32500.0,2,25000.0,24616.874905270844
Z5,2022-11-15,25000.0,1,25000.0,24667.95825123473
Z5,2022-12-06,26000.0,3,26000.0,24845.56381773677
Z5,2022-12-13,22000.0,1,22000.0,24466.155308705198
Z5,2022-12-20,25000.0,3,25000.0,24537.33460087784
Z5,2022-12-27,25500.0,2,25500.0,24665.68998742746
Z5,2023-01-24,25000.0,1,25000.0,24710.264655770465
Z5,2023-01-31,25000.0,1,25000.0,24748.896035001068
Z5,2023-02-07,22750.0,4,22750.0,24482.376563667593
Z5,2023-02-14,22000.0,2,22000.0,24151.393021845248
Z5,2023-02-21,22000.0,1,22000.0,23864.540618932548
Z5,2023-02-28,30400.0,2,25000.0,24015.935203074874
Z5,2023-03-07,25833.333333333332,3,25833.333333333332,24258.254953776002
Z5,2023-03-21,22222.0,1,22222.0,23986.754293272537
Z5,2023-03-28,25000.0,1,25000.0,24121.8537208362
Z5,2023-04-04,25500.0,2,25500.0,24305.60655805804
Z5,2023-04-11,26000.0,1,26000.0,24531.525683650303
Z5,2023-04-18,25333.333333333332,3,25333.333333333332,24638.433370274706
Z5,2023-04-25,25000.0,1,25000.0,24686.64225423808
Z5,2023-05-02,26750.0,4,26750.0,24961.75662033967
Z5,2023-05-09,27166.666666666668,3,27166.666666666668,25255.744626516604
Z5,2023-05-16,26000.0,2,26000.0,25354.978676314393
Z5,2023-05-23,26428.571428571428,7,26428.571428571428,25498.12437661533
Z5,2023-05-30,26500.0,1,26500.0,25631.70779306662
Z5,2023-06-06,20000.0,1,26000.0,25680.813420657738
Z5,2023-06-13,27333.333333333332,3,27333.333333333332,25901.149409014484
Z5,2023-06-20,24000.0,3,24000.0,25647.66282114589
Z5,2023-06-27,22666.333333333332,6,22666.333333333332,25250.15222277088
Z5,2023-07-04,26000.0,2,26000.0,25350.13192640143
Z5,2023-07-11,26500.0,1,26500.0,25503.447669547906
Z5,2023-07-18,23000.0,3,23000.0,25169.65464694152
Z5,2023-07-25,23000.0,2,23000.0,24880.367360682652
Z5,2023-08-15,23000.0,1,23000.0,24629.651712591633
Z5,2023-08-22,22000.0,1,22000.0,24279.03148424608
Z5,2023-08-29,21000.0,2,21000.0,23841.827286346605
Z5,2023-09-12,25000.0,2,25000.0,23996.250314833724
Z5,2023-09-19,24375.0,12,24375.0,24046.750272855894
Z5,2023-09-26,22000.0,2,22000.0,23773.850236475108
Z5,2023-10-03,22000.0,1,22000.0,23537.33687161176
Z5,2023-10-10,24250.0,2,24250.0,23632.358622063522
Z5,2023-10-17,26000.0,3,26000.0,23948.04413912172
Z5,2023-10-24,26000.0,2,26000.0,24221.638253905494
Z5,2023-10-31,25666.666666666668,3,25666.666666666668,24414.30870894032
Z5,2023-11-07,27000.0,1,23714.285714285714,24320.97230965304
Z5,2023-11-14,23666.666666666668,3,23666.666666666668,24233.731557254858
Z5,2023-11-21,25333.333333333332,3,25333.333333333332,24380.345127398654
Z5,2023-12-05,23000.0,2,23000.0,24196.29911041217
Z5,2023-12-12,23000.0,3,23000.0,24036.792562357216
Z5,2023-12-19,23714.285714285714,7,23714.285714285714,23993.791649281018
Z5,2023-12-26,23666.666666666668,3,23666.666666666668,23950.174984932437
Z5,2024-01-02,23000.0,2,23000.0,23823.484986941447
Z5,2024-01-23,26800.0,1,23500.0,23780.353655349252
Z5,2024-01-30,23000.0,2,23000.0,23676.306501302686
Z5,2024-02-06,23500.0,1,23500.0,23652.79896779566
Z5,2024-02-20,21000.0,1,21000.0,23299.09243875624
Z5,2024-02-27,25000.0,3,25000.0,23525.88011358874
Z5,2024-03-05,28000.0,1,23000.0,23455.762765110245
Z5,2024-03-12,23000.0,1,23000.0,23394.99439642888
Z5,2024-04-23,21000.0,1,21000.0,23075.66181023836
Z5,2024-05-07,22000.0,3,22000.0,22932.240235539914
Z5,2024-05-14,21500.0,2,21500.0,22741.27487080126
Z5,2024-05-21,21000.0,3,21000.0,22509.10488802776
Z5,2024-05-28,22000.0,6,22000.0,22441.224236290724
Z5,2024-06-11,22000.0,4,22000.0,22382.394338118625
Z5,2024-06-25,22500.0,2,22500.0,22398.075093036143
Z5,2024-07-02,20000.0,1,20000.0,22078.33174729799
Z5,2024-07-09,41000.0,1,22000.0,22067.887514324924
Z5,2024-07-30,20000.0,1,20000.0,21792.169179081604
Z5,2024-08-13,25000.0,1,22000.0,21819.879955204055
Z5,2024-09-17,22250.0,2,22250.0,21877.229294510184
Z5,2024-09-24,21500.0,2,21500.0,21826.93205524216
Z5,2024-10-01,22000.0,1,22000.0,21850.00778120987
Z5,2024-10-08,24600.0,2,24600.0,22216.67341038189
Z5,2024-10-22,22000.0,1,22000.0,22187.78362233097
Z5,2024-11-05,26000.0,1,22000.0,22162.745806020175
Z5,2024-11-12,26000.0,1,22000.0,22141.046365217484
Z5,2024-11-19,25500.0,2,22000.0,22122.240183188485
Z5,2024-11-26,26000.0,1,22000.0,22105.94149209669
Z5,2024-12-17,21500.0,2,21500.0,22025.149293150465
Z5,2024-12-24,19875.0,4,19875.0,21738.462720730404
Z5,2024-12-31,22000.0,2,22000.0,21773.33435796635
Z5,2025-01-07,22000.0,3,22000.0,21803.556443570837
Z5,2025-01-14,19500.0,1,19500.0,21496.415584428058
Z5,2025-01-21,18500.0,1,18500.0,21096.89350650432
Z5,2025-01-28,19250.0,2,19250.0,20850.64103897041
Z5,2025-02-11,23000.0,1,23000.0,21137.22223377436
Z5,2025-02-18,20000.0,1,20000.0,20985.592602604447
Z5,2025-02-25,20000.0,1,20000.0,20854.180255590523
Z5,2025-03-11,21800.0,1,21800.0,20980.289554845123
Z5,2025-03-25,20250.0,2,20250.0,20882.91761419911
Z5,2025-04-08,22000.0,1,22000.0,21031.861932305892
Z5,2025-04-22,22000.0,1,22000.0,21160.94700799844
Z5,2025-04-29,21000.0,1,21000.0,21139.48740693198
Z5,2025-05-13,21000.0,2,21000.0,21120.88908600772
Z5,2025-05-20,20000.0,1,20000.0,20971.437207873358
Z5,2025-06-03,21500.0,1,21500.0,21041.91224682358
Z5,2025-06-10,34500.0,4,21000.0,21036.323947247103
Z5,2025-07-01,28666.666666666668,3,28666.666666666668,22053.702976503046
Z5,2025-07-22,18000.0,1,18000.0,21513.209246302642
Z5,2025-07-29,47333.333333333336,3,20000.0,21311.44801346229
Z5,2025-08-05,33000.0,2,20000.0,21136.588278333988
Z5,2025-08-12,18000.0,1,18000.0,20718.376507889458
Z5,2025-08-19,16000.0,1,16000.0,20089.25964017086
Z5,2025-08-26,16000.0,1,16000.0,19544.02502148141
Z5,2025-09-02,19200.0,1,19200.0,19498.155018617224
Z5,2025-09-16,20000.0,1,20000.0,19565.067682801597
Z5,2025-09-23,19000.0,2,19000.0,19489.725325094718
Z5,2025-09-30,18000.0,1,18000.0,19291.095281748756
Z5,2025-10-14,17666.666666666668,3,17666.666666666668,19074.50479973781
Z5,2025-10-21,18500.0,2,18500.0,18997.90415977277
Z5,2025-11-04,19000.0,2,19000.0,18998.1836051364
Z5,2025-11-18,21000.0,1,21000.0,19265.092457784882
Z5,2025-11-25,18000.0,1,18000.0,19096.413463413566
Z5,2025-12-02,20000.0,1,20000.0,19216.89166829176
Z5,2025-12-09,19160.0,5,19160.0,19209.306112519527
Z5,2025-12-16,18500.0,2,18500.0,19114.731964183593
Z5,2025-12-30,29900.0,2,19080.0,19110.10103562578
Z50,2019-11-12,25700.0,1,25700.0,25700.0
Z50,2019-11-19,25800.0,1,25800.0,25713.333333333336
Z50,2019-12-31,16500.0,1,25000.0,25618.222222222223
Z50,2020-02-04,15000.0,1,25000.0,25535.792592592592
Z50,2020-06-30,12000.0,1,25000.0,25464.353580246912
Z50,2020-07-21,26000.0,1,26000.0,25535.77310288066
Z50,2020-08-25,20750.0,2,25000.0,25464.336689163236
Z50,2020-09-01,25000.0,1,25000.0,25402.42513060814
Z50,2020-09-15,27000.0,1,27000.0,25615.435113193722
Z50,2020-09-22,25000.0,1,25000.0,25533.377098101224
Z50,2020-09-29,25000.0,2,25000.0,25462.260151687726
Z50,2020-10-13,20000.0,1,20000.0,24733.958798129363
Z50,2020-11-10,20000.0,1,20000.0,24102.764291712116
Z50,2020-11-17,19000.0,1,19000.0,23422.395719483833
Z50,2021-01-26,32000.0,1,32000.0,24566.076290219324
Z50,2021-02-02,15750.0,2,15750.0,23390.599451523416
Z50,2021-02-09,16000.0,1,16000.0,22405.186191320292
Z50,2021-03-02,14000.0,1,14000.0,21284.494699144256
Z50,2021-04-06,20333.333333333332,3,20333.333333333332,21157.6731837028
Z50,2021-04-13,27000.0,2,27000.0,21936.650092542426
Z50,2021-04-20,15166.666666666666,3,15166.666666666666,21033.985635758992
Z50,2021-04-27,22750.0,2,22750.0,21262.787550991125
Z50,2021-05-04,15700.0,2,15700.0,20521.082544192308
Z50,2021-06-15,17250.0,2,17250.0,20084.938204966667
Z50,2021-06-22,15066.666666666666,3,15066.666666666666,19415.835333193332
Z50,2021-07-06,14500.0,1,14500.0,18760.390622100887
Z50,2021-07-27,21750.0,2,21750.0,19159.00520582077
Z50,2021-08-03,25000.0,1,15700.0,18697.804511711332
Z50,2021-08-17,13000.0,2,13000.0,17938.097243483156
Z50,2021-08-24,26000.0,1,15700.0,17639.684277685403
Z50,2021-08-31,17000.0,1,17000.0,17554.39304066068
Z50,2021-09-21,17500.0,2,17500.0,17547.14063523926
Z50,2021-10-05,14000.0,1,14000.0,17074.18855054069
Z50,2021-11-23,12000.0,2,12000.0,16397.630077135265
Z50,2021-11-30,11000.0,1,11000.0,15677.946066850564
Z50,2021-12-21,12000.0,1,12000.0,15187.553257937156
Z50,2022-02-15,20000.0,1,20000.0,15829.212823545535
Z50,2022-02-22,14500.0,1,14500.0,15651.984447072799
Z50,2022-03-01,18000.0,1,18000.0,15965.053187463092
Z50,2022-03-08,15500.0,1,15500.0,15903.046095801346
Z50,2022-04-05,14000.0,3,14000.0,15649.306616361167
Z50,2022-05-24,42714.28571428572,7,16650.0,15782.732400846346
Z50,2022-05-31,16800.0,1,16800.0,15918.3680807335
Z50,2022-06-14,11250.0,2,11250.0,15295.919003302368
Z50,2022-06-28,40000.0,3,16650.0,15476.463136195385
Z50,2022-07-19,18500.0,2,18500.0,15879.601384702668
Z50,2022-08-02,14750.0,2,14750.0,15728.987866742313
Z50,2022-08-09,16650.0,2,16650.0,15851.789484510005
Z50,2022-08-30,25000.0,1,25000.0,17071.55088657534
Z50,2022-09-06,16500.0,1,16500.0,16995.34410169863
Z50,2022-11-01,28000.0,1,28000.0,18462.631554805477
Z50,2022-11-08,11000.0,1,11000.0,17467.61401416475
Z50,2022-11-22,25000.0,1,25000.0,18471.932145609448
Z50,2022-11-29,17250.0,2,17250.0,18309.00785952819
Z50,2022-12-06,29999.0,1,29999.0,19867.673478257762
Z50,2022-12-13,23000.0,2,23000.0,20285.31701449006
Z50,2023-01-17,15000.0,1,15000.0,19580.60807922472
Z50,2023-01-24,27000.0,2,27000.0,20569.860335328092
Z50,2023-02-07,43000.0,1,43000.0,23560.545623951013
Z50,2023-05-02,34060.0,5,34060.0,24960.472874090876
Z50,2023-05-09,44000.0,1,20000.0,24299.07649087876
Z50,2023-05-30,12000.0,1,12000.0,22659.19962542826
Z50,2023-06-06,15000.0,1,15000.0,21637.97300870449
Z50,2023-06-27,19500.0,2,19500.0,21352.909940877227
Z50,2023-07-25,20000.0,1,20000.0,21172.521948760266
Z50,2023-08-15,23000.0,1,23000.0,21416.185688925565
Z50,2023-08-29,10000.0,1,10000.0,19894.027597068824
Z50,2023-09-19,19000.0,1,19000.0,19774.823917459646
Z50,2023-10-10,12625.0,4,12625.0,18821.51406179836
Z50,2023-10-24,10000.0,1,10000.0,17645.31218689191
Z50,2023-10-31,18000.0,4,18000.0,17692.603895306325
Z50,2023-11-21,15500.0,3,15500.0,17400.256709265483
Z50,2023-11-28,13000.0,1,13000.0,16813.555814696752
Z50,2023-12-26,16500.0,1,16500.0,16771.748372737187
Z50,2024-01-02,15800.0,1,15800.0,16642.181923038897
Z50,2024-01-16,25000.0,1,25000.0,17756.55766663371
Z50,2024-01-30,24000.0,1,24000.0,18589.016644415882
Z50,2024-02-13,23000.0,2,23000.0,19177.147758493764
Z50,2024-02-20,19500.0,2,19500.0,19220.19472402793
Z50,2024-04-16,40000.0,1,40000.0,21990.83542749087
Z50,2024-04-30,42000.0,1,42000.0,24658.724037158754
Z50,2024-05-07,20000.0,2,20000.0,24037.560832204257
Z50,2024-05-28,22500.0,2,22500.0,23832.55272124369
Z50,2024-06-18,40000.0,1,23000.0,23721.545691744534
Z50,2024-07-16,12000.0,1,12000.0,22158.672932845264
Z50,2024-07-30,24000.0,2,24000.0,22404.183208465896
Z50,2024-08-13,12000.0,3,12000.0,21016.958780670444
Z50,2024-08-20,12000.0,1,12000.0,19814.697609914387
Z50,2024-09-24,20000.0,1,20000.0,19839.404595259137
Z50,2024-10-15,32166.666666666668,6,32166.666666666668,21483.039538113473
Z50,2024-11-12,25000.0,1,14000.0,20485.300933031678
Z50,2025-01-07,12000.0,1,12000.0,19353.92747529412
Z50,2025-01-14,12000.0,1,12000.0,18373.403811921573
Z50,2025-01-28,28000.0,1,14000.0,17790.283303665365
Z50,2025-02-18,16500.0,1,16500.0,17618.245529843316
Z50,2025-02-25,14000.0,1,14000.0,17135.812792530876
Z50,2025-03-11,14000.0,1,14000.0,16717.704420193426
Z50,2025-03-25,13500.0,1,13500.0,16288.677164167637
Z50,2025-04-01,27250.0,2,13500.0,15916.853542278619
Z50,2025-04-08,40000.0,1,13500.0,15594.606403308137
Z50,2025-04-15,13500.0,1,13500.0,15315.325549533718
Z50,2025-04-22,13000.0,2,13000.0,15006.615476262557
Z50,2025-05-13,13750.0,2,13750.0,14839.066746094217
Z50,2025-05-27,13000.0,1,13000.0,14593.857846614988
Z50,2025-06-10,12500.0,1,12500.0,14314.676800399657
Z50,2025-06-17,12250.0,2,12250.0,14039.386560346371
Z50,2025-06-24,16000.0,2,16000.0,14300.801685633522
Z50,2025-07-01,19250.0,2,12500.0,14060.694794215719
Z50,2025-07-08,11500.0,1,11500.0,13719.268821653624
Z50,2025-07-22,10750.0,2,10750.0,13323.366312099808
Z50,2025-07-29,11000.0,1,11000.0,13013.584137153166
Z50,2025-08-19,10000.0,1,10000.0,12611.772918866078
Z50,2025-09-30,10000.0,1,10000.0,12263.536529683935
Z6,2019-03-19,60000.0,3,60000.0,60000.0
Z6,2019-04-02,55000.0,1,55000.0,59333.333333333336
Z6,2019-08-27,60000.0,1,60000.0,59422.222222222226
Z6,2019-09-17,50000.0,3,50000.0,58165.92592592593
Z6,2019-10-08,47000.0,1,47000.0,56677.135802469136
Z6,2019-10-22,54000.0,3,54000.0,56320.18436213992
Z6,2019-11-05,60500.0,2,60500.0,56877.493113854594
Z6,2019-11-12,54000.0,1,54000.0,56493.82736534065
Z6,2019-12-03,47500.0,4,47500.0,55294.65038329524
Z6,2019-12-10,51000.0,1,51000.0,54722.030332189206
Z6,2019-12-17,51000.0,1,51000.0,54225.759621230645
Z6,2020-01-07,55000.0,2,55000.0,54328.99167173323
Z6,2020-01-14,49000.0,1,49000.0,53618.45944883547
Z6,2020-01-21,49000.0,1,49000.0,53002.664855657415
Z6,2020-01-28,48500.0,1,48500.0,52402.30954156976
Z6,2020-02-04,45000.0,1,45000.0,51415.334936027124
Z6,2020-02-18,75499.5,2,48500.0,51026.623611223506
Z6,2020-03-17,40000.0,1,40000.0,49556.40712972704
Z6,2020-04-07,40750.0,4,40750.0,48382.21951243011
Z6,2020-04-21,43000.0,1,43000.0,47664.5902441061
Z6,2020-04-28,44000.0,2,44000.0,47175.97821155861
Z6,2020-05-05,38000.0,1,38000.0,45952.514450017465
Z6,2020-05-12,46666.666666666664,3,46666.666666666664,46047.73474557069
Z6,2020-05-19,48500.0,4,48500.0,46374.703446161264
Z6,2020-05-26,50000.0,3,50000.0,46858.076320006425
Z6,2020-06-02,50000.0,5,50000.0,47276.9994773389
Z6,2020-06-09,46666.666666666664,3,46666.666666666664,47195.621769249265
Z6,2020-06-16,49375.0,4,49375.0,47486.20553334937
Z6,2020-06-23,48000.0,2,48000.0,47554.71146223612
Z6,2020-06-30,36000.0,2,36000.0,46014.08326727131
Z6,2020-07-07,40000.0,1,40000.0,45212.2054983018
Z6,2020-07-28,37500.0,2,37500.0,44183.91143186156
Z6,2020-08-04,42750.0,2,42750.0,43992.72324094669
Z6,2020-08-11,37250.0,2,37250.0,43093.69347548713
Z6,2020-09-01,37000.0,1,37000.0,42281.20101208885
Z6,2020-09-08,37250.0,4,37250.0,41610.374210477006
Z6,2020-09-29,48000.0,1,48000.0,42462.32431574674
Z6,2020-10-13,46000.0,1,46000.0,42934.01440698051
Z6,2020-10-20,46000.0,1,46000.0,43342.81248604978
Z6,2020-10-27,39400.0,5,39400.0,42817.104154576475
Z6,2020-11-10,42000.0,2,42000.0,42708.15693396628
Z6,2020-11-17,32500.0,1,32500.0,41347.06934277078
Z6,2020-11-24,36000.0,1,36000.0,40634.126763734675
Z6,2020-12-01,31933.333333333332,3,31933.333333333332,39474.0209730145
Z6,2020-12-15,38590.90909090909,11,38590.90909090909,39356.272722067115
Z6,2020-12-22,43333.333333333336,3,43333.333333333336,39886.54747023595
Z6,2021-01-05,33000.0,4,33000.0,38968.341140871154
Z6,2021-01-12,35000.0,1,35000.0,38439.228988755
Z6,2021-01-19,35833.333333333336,3,35833.333333333336,38091.77623469878
Z6,2021-01-26,41000.0,4,41000.0,38479.53940340561
Z6,2021-02-02,36500.0,1,36500.0,38215.60081628486
Z6,2021-02-09,40000.0,1,40000.0,38453.52070744688
Z6,2021-02-16,38000.0,3,38000.0,38393.051279787294
Z6,2021-03-02,31560.0,5,31560.0,37481.977775815656
Z6,2021-03-09,30000.0,4,30000.0,36484.380739040236
Z6,2021-03-16,31333.333333333332,3,31333.333333333332,35797.57441827931
Z6,2021-03-30,32000.0,1,32000.0,35291.23116250874
Z6,2021-04-06,31500.0,1,31500.0,34785.73367417424
Z6,2021-04-13,31000.0,1,31000.0,34280.969184284346
Z6,2021-04-20,50000.0,2,32000.0,33976.8399597131
Z6,2021-05-04,32000.0,1,32000.0,33713.26129841802
Z6,2021-05-18,30000.0,1,31666.666666666668,33440.382014184506
Z6,2021-06-08,32500.0,2,32500.0,33314.99774562658
Z6,2021-06-22,32000.0,1,32000.0,33139.664712876365
Z6,2021-06-29,34000.0,2,31666.666666666668,32943.26497338174
Z6,2021-08-03,35000.0,1,31666.666666666668,32773.051865819725
Z6,2021-08-10,30333.333333333332,3,30333.333333333332,32447.75606148821
Z6,2021-08-17,31500.0,2,31500.0,32321.388586623118
Z6,2021-09-07,31666.666666666668,3,31666.666666666668,32234.092330628926
Z6,2021-09-14,30000.0,1,30000.0,31936.213353211737
Z6,2021-09-21,32000.0,1,32000.0,31944.718239450172
Z6,2021-09-28,30750.0,2,30750.0,31785.42247419015
Z6,2021-10-05,29000.0,2,29000.0,31414.032810964796
Z6,2021-10-12,28500.0,2,28500.0,31025.495102836157
Z6,2021-10-19,29000.0,1,29000.0,30755.42908912467
Z6,2021-10-26,29666.666666666668,3,29666.666666666668,30610.26076613027
Z6,2021-11-02,32000.0,1,32000.0,30795.559330646236
Z6,2021-11-09,36000.0,1,36000.0,31489.484753226738
Z6,2021-11-16,29500.0,2,29500.0,31224.22011946317
Z6,2021-11-23,126000.0,2,29666.666666666668,31016.54632575697
Z6,2021-11-30,31000.0,2,31000.0,31014.340148989377
Z6,2021-12-21,25000.0,1,25000.0,30212.428129124128
Z6,2022-01-04,31000.0,1,31000.0,30317.437711907576
Z6,2022-01-11,28000.0,1,28000.0,30008.446016986567
Z6,2022-01-18,32000.0,1,32000.0,30273.986548055025
Z6,2022-02-01,27500.0,2,27500.0,29904.121674981023
Z6,2022-02-08,29666.666666666668,3,29666.666666666668,29872.461007205777
Z6,2022-02-15,27500.0,2,27500.0,29556.132872911676
Z6,2022-03-01,25000.0,1,30000.0,29615.315156523455
Z6,2022-03-08,30000.0,1,30000.0,29666.606468986996
Z6,2022-03-15,30750.0,2,30750.0,29811.05893978873
Z6,2022-03-22,30000.0,1,30000.0,29836.251081150232
Z6,2022-04-05,30000.0,3,30000.0,29858.084270330204
Z6,2022-04-26,30000.0,2,30000.0,29877.00636761951
Z6,2022-05-03,30000.0,1,30000.0,29893.405518603577
Z6,2022-05-10,36750.0,12,36750.0,30807.6181161231
Z6,2022-05-24,33666.666666666664,3,30000.0,30699.93570064002
Z6,2022-05-31,36000.0,1,36000.0,31406.610940554685
Z6,2022-06-07,30000.0,1,30000.0,31219.062815147394
Z6,2022-06-14,32500.0,2,32500.0,31389.854439794406
Z6,2022-06-28,33500.0,2,30000.0,31204.540514488486
Z6,2022-07-12,30000.0,1,30000.0,31043.93511255669
Z6,2022-07-19,25000.0,1,30000.0,30904.7437642158
Z6,2022-08-02,29571.428571428572,7,29571.428571428572,30726.968405177504
Z6,2022-08-16,30000.0,1,30000.0,30630.03928448717
Z6,2022-08-23,30000.0,1,30000.0,30546.03404655555
Z6,2022-08-30,35000.0,3,35000.0,31139.896173681478
Z6,2022-09-13,36900.0,1,30000.0,30987.910017190614
Z6,2022-09-27,33500.0,2,33500.0,31322.855348231868
Z6,2022-10-11,30000.0,2,30000.0,31146.474635134287
Z6,2022-10-18,27000.0,1,27000.0,30593.611350449715
Z6,2022-11-08,31500.0,2,31500.0,30714.463170389754
Z6,2022-11-15,25000.0,2,25000.0,29952.53474767112
Z6,2022-11-22,28000.0,2,28000.0,29692.19678131497
Z6,2022-11-29,27000.0,2,27000.0,29333.237210472977
Z6,2022-12-06,25000.0,1,25000.0,28755.472249076578
Z6,2022-12-20,29363.636363636364,11,29363.636363636364,28836.56079768455
Z6,2023-01-10,28500.0,1,28500.0,28791.686024659943
Z6,2023-01-17,29666.666666666668,3,29666.666666666668,28908.35011026084
Z6,2023-01-24,30000.0,1,30000.0,29053.90342889273
